QUERY_HASH,SCAN_TYPE,TABLE_NAME,COLUMN_NAME,INPUT_ROWS,OUTPUT_ROWS,RUNTIME_NS,DESCRIPTION
c26fd44fce887811,REFERENCE_SCAN,part,p_size,214377,96,89874443,"TableScan Impl: ExpressionEvaluator (((((p_size BETWEEN INCLUSIVE 1 AND 15 AND l_quantity <= 40) AND l_quantity >= 30) AND (p_container) IN ('LG CASE', 'LG BOX', 'LG PACK', 'LG PKG')) AND p_brand = 'Brand#53') OR ((((p_size BETWEEN INCLUSIVE 1 AND 5 AND l_quantity <= 19) AND l_quantity >= 9) AND (p_container) IN ('SM CASE', 'SM BOX', 'SM PACK', 'SM PKG')) AND p_brand = 'Brand#45')) OR ((((p_size BETWEEN INCLUSIVE 1 AND 10 AND l_quantity <= 26) AND l_quantity >= 16) AND (p_container) IN ('MED BAG', 'MED BOX', 'MED PKG', 'MED PACK')) AND p_brand = 'Brand#15')"
c26fd44fce887811,REFERENCE_SCAN,lineitem,l_quantity,214377,96,89874443,"TableScan Impl: ExpressionEvaluator (((((p_size BETWEEN INCLUSIVE 1 AND 15 AND l_quantity <= 40) AND l_quantity >= 30) AND (p_container) IN ('LG CASE', 'LG BOX', 'LG PACK', 'LG PKG')) AND p_brand = 'Brand#53') OR ((((p_size BETWEEN INCLUSIVE 1 AND 5 AND l_quantity <= 19) AND l_quantity >= 9) AND (p_container) IN ('SM CASE', 'SM BOX', 'SM PACK', 'SM PKG')) AND p_brand = 'Brand#45')) OR ((((p_size BETWEEN INCLUSIVE 1 AND 10 AND l_quantity <= 26) AND l_quantity >= 16) AND (p_container) IN ('MED BAG', 'MED BOX', 'MED PKG', 'MED PACK')) AND p_brand = 'Brand#15')"
eff0796f4ff393a9,COLUMN_SCAN,customer,c_acctbal,150000,68027,23777709,"TableScan Impl: ColumnVsValue c_acctbal > SUBQUERY (PQP, 0x179d53c98)"
eff0796f4ff393a9,REFERENCE_SCAN,customer,c_phone,68027,18801,9785830,"TableScan Impl: ExpressionEvaluator (SUBSTR(c_phone, 1, 2)) IN ('25', '27', '30', '14', '11', '26', '17')"
d5f7569e579ee41f,COLUMN_SCAN,part,p_type,200000,1349,159635,"TableScan Impl: ColumnVsValue p_type = 'STANDARD BURNISHED COPPER'"
d5f7569e579ee41f,COLUMN_SCAN,orders,o_orderdate,1500000,457263,5550329,"TableScan Impl: ColumnBetween o_orderdate BETWEEN INCLUSIVE '1995-01-01' AND '1996-12-31'"
d5f7569e579ee41f,COLUMN_SCAN,region,r_name,5,1,15519,"TableScan Impl: ColumnVsValue r_name = 'ASIA'"
ae10a461286085a5,COLUMN_SCAN,lineitem,l_shipdate,6001215,77819,5201761,"TableScan Impl: ColumnBetween l_shipdate BETWEEN UPPER EXCLUSIVE '1994-03-01' AND '1994-04-01'"
12137ca56436119c,REFERENCE_SCAN,lineitem,l_quantity,1500000,9,4370361,"TableScan Impl: ColumnVsValue SUM(l_quantity) > 314"
248a085b487cd324,COLUMN_SCAN,nation,n_name,25,1,11784,"TableScan Impl: ColumnVsValue n_name = 'CANADA'"
248a085b487cd324,REFERENCE_SCAN,partsupp,ps_supplycost,30985,819,16411791,"TableScan Impl: ColumnVsValue SUM(ps_supplycost * ps_availqty) > SUBQUERY (PQP, 0x13655e1d8)"
248a085b487cd324,REFERENCE_SCAN,partsupp,ps_availqty,30985,819,16411791,"TableScan Impl: ColumnVsValue SUM(ps_supplycost * ps_availqty) > SUBQUERY (PQP, 0x13655e1d8)"
41baf72f06237e52,REFERENCE_SCAN,lineitem,l_quantity,1500000,10,5564374,"TableScan Impl: ColumnVsValue SUM(l_quantity) > 312"
d43c006176167bd1,REFERENCE_SCAN,lineitem,l_quantity,1500000,9,4497687,"TableScan Impl: ColumnVsValue SUM(l_quantity) > 315"
f65baceae185fd69,REFERENCE_SCAN,lineitem,l_quantity,1500000,9,6846386,"TableScan Impl: ColumnVsValue SUM(l_quantity) > 313"
afc1e9d968ce202,COLUMN_SCAN,part,p_container,200000,5062,319486,"TableScan Impl: ColumnVsValue p_container = 'JUMBO CAN'"
afc1e9d968ce202,REFERENCE_SCAN,part,p_brand,5062,216,54594,"TableScan Impl: ColumnVsValue p_brand = 'Brand#24'"
3b18afbe300c7d3a,COLUMN_SCAN,part,p_container,200000,4987,259035,"TableScan Impl: ColumnVsValue p_container = 'WRAP CAN'"
3b18afbe300c7d3a,REFERENCE_SCAN,part,p_brand,4987,203,36816,"TableScan Impl: ColumnVsValue p_brand = 'Brand#24'"
4dff53fb8d5148b6,COLUMN_SCAN,part,p_container,200000,4966,525959,"TableScan Impl: ColumnVsValue p_container = 'MED PKG'"
4dff53fb8d5148b6,REFERENCE_SCAN,part,p_brand,4966,199,164861,"TableScan Impl: ColumnVsValue p_brand = 'Brand#35'"
96cf6bbb05ba652b,COLUMN_SCAN,lineitem,l_shipdate,6001215,5850871,49470667,"TableScan Impl: ColumnVsValue l_shipdate <= '1998-08-03'"
fde34055f1372cb3,COLUMN_SCAN,part,p_container,200000,5153,205942,"TableScan Impl: ColumnVsValue p_container = 'SM DRUM'"
fde34055f1372cb3,REFERENCE_SCAN,part,p_brand,5153,189,39906,"TableScan Impl: ColumnVsValue p_brand = 'Brand#31'"
728264c0e472feb3,COLUMN_SCAN,lineitem,l_receiptdate,6001215,913018,13334651,"TableScan Impl: ColumnBetween l_receiptdate BETWEEN UPPER EXCLUSIVE '1996-01-01' AND '1997-01-01'"
728264c0e472feb3,REFERENCE_SCAN,lineitem,l_commitdate,913018,576223,47915779,"TableScan Impl: ColumnVsColumn l_commitdate < l_receiptdate"
728264c0e472feb3,REFERENCE_SCAN,lineitem,l_receiptdate,913018,576223,47915779,"TableScan Impl: ColumnVsColumn l_commitdate < l_receiptdate"
728264c0e472feb3,REFERENCE_SCAN,lineitem,l_shipdate,576223,109445,26515584,"TableScan Impl: ColumnVsColumn l_shipdate < l_commitdate"
728264c0e472feb3,REFERENCE_SCAN,lineitem,l_commitdate,576223,109445,26515584,"TableScan Impl: ColumnVsColumn l_shipdate < l_commitdate"
728264c0e472feb3,REFERENCE_SCAN,lineitem,l_shipmode,109445,31243,7624045,"TableScan Impl: ExpressionEvaluator (l_shipmode) IN ('RAIL', 'TRUCK')"
3be5182ad037ef8d,COLUMN_SCAN,supplier,s_comment,10000,4,320347,"TableScan Impl: ColumnLike s_comment LIKE '%Customer%Complaints%'"
3be5182ad037ef8d,COLUMN_SCAN,part,p_brand,200000,191994,1755753,"TableScan Impl: ColumnVsValue p_brand != 'Brand#41'"
3be5182ad037ef8d,REFERENCE_SCAN,part,p_type,191994,185637,21502564,"TableScan Impl: ExpressionEvaluator p_type < 'PROMO BRUSHED' OR p_type >= 'PROMO BRUSHEE'"
3be5182ad037ef8d,REFERENCE_SCAN,part,p_type,191994,185637,21502564,"TableScan Impl: ExpressionEvaluator p_type < 'PROMO BRUSHED' OR p_type >= 'PROMO BRUSHEE'"
3be5182ad037ef8d,REFERENCE_SCAN,part,p_size,185637,30250,5052544,"TableScan Impl: ExpressionEvaluator (p_size) IN (9, 10, 16, 7, 33, 49, 2, 22)"
39b307d7863ce55d,COLUMN_SCAN,supplier,s_comment,10000,4,336557,"TableScan Impl: ColumnLike s_comment LIKE '%Customer%Complaints%'"
39b307d7863ce55d,COLUMN_SCAN,part,p_brand,200000,191842,1530384,"TableScan Impl: ColumnVsValue p_brand != 'Brand#52'"
39b307d7863ce55d,REFERENCE_SCAN,part,p_type,191842,185396,18205184,"TableScan Impl: ExpressionEvaluator p_type < 'SMALL BURNISHED' OR p_type >= 'SMALL BURNISHEE'"
39b307d7863ce55d,REFERENCE_SCAN,part,p_type,191842,185396,18205184,"TableScan Impl: ExpressionEvaluator p_type < 'SMALL BURNISHED' OR p_type >= 'SMALL BURNISHEE'"
39b307d7863ce55d,REFERENCE_SCAN,part,p_size,185396,29582,4380961,"TableScan Impl: ExpressionEvaluator (p_size) IN (28, 43, 7, 42, 48, 36, 38, 24)"
f01ba33904e3cb17,COLUMN_SCAN,supplier,s_comment,10000,4,302434,"TableScan Impl: ColumnLike s_comment LIKE '%Customer%Complaints%'"
f01ba33904e3cb17,COLUMN_SCAN,part,p_brand,200000,191833,1461743,"TableScan Impl: ColumnVsValue p_brand != 'Brand#12'"
f01ba33904e3cb17,REFERENCE_SCAN,part,p_type,191833,185509,27158786,"TableScan Impl: ExpressionEvaluator p_type < 'PROMO BRUSHED' OR p_type >= 'PROMO BRUSHEE'"
f01ba33904e3cb17,REFERENCE_SCAN,part,p_type,191833,185509,27158786,"TableScan Impl: ExpressionEvaluator p_type < 'PROMO BRUSHED' OR p_type >= 'PROMO BRUSHEE'"
f01ba33904e3cb17,REFERENCE_SCAN,part,p_size,185509,29642,5830561,"TableScan Impl: ExpressionEvaluator (p_size) IN (20, 34, 25, 44, 46, 5, 4, 8)"
b66b5ead6af7e560,COLUMN_SCAN,orders,o_orderdate,1500000,228637,4084418,"TableScan Impl: ColumnBetween o_orderdate BETWEEN UPPER EXCLUSIVE '1995-01-01' AND '1996-01-01'"
b66b5ead6af7e560,COLUMN_SCAN,region,r_name,5,1,12055,"TableScan Impl: ColumnVsValue r_name = 'ASIA'"
b66b5ead6af7e560,REFERENCE_SCAN,customer,c_nationkey,183230,7378,5292160,"TableScan Impl: ColumnVsColumn c_nationkey = s_nationkey"
b66b5ead6af7e560,REFERENCE_SCAN,supplier,s_nationkey,183230,7378,5292160,"TableScan Impl: ColumnVsColumn c_nationkey = s_nationkey"
63d8f3996f94d246,COLUMN_SCAN,part,p_type,200000,1356,245284,"TableScan Impl: ColumnVsValue p_type = 'MEDIUM POLISHED BRASS'"
63d8f3996f94d246,COLUMN_SCAN,orders,o_orderdate,1500000,457263,5515386,"TableScan Impl: ColumnBetween o_orderdate BETWEEN INCLUSIVE '1995-01-01' AND '1996-12-31'"
63d8f3996f94d246,COLUMN_SCAN,region,r_name,5,1,17984,"TableScan Impl: ColumnVsValue r_name = 'MIDDLE EAST'"
4040599cdf150a18,COLUMN_SCAN,supplier,s_comment,10000,4,330229,"TableScan Impl: ColumnLike s_comment LIKE '%Customer%Complaints%'"
4040599cdf150a18,COLUMN_SCAN,part,p_brand,200000,192080,1473223,"TableScan Impl: ColumnVsValue p_brand != 'Brand#51'"
4040599cdf150a18,REFERENCE_SCAN,part,p_type,192080,185683,18822946,"TableScan Impl: ExpressionEvaluator p_type < 'MEDIUM BURNISHED' OR p_type >= 'MEDIUM BURNISHEE'"
4040599cdf150a18,REFERENCE_SCAN,part,p_type,192080,185683,18822946,"TableScan Impl: ExpressionEvaluator p_type < 'MEDIUM BURNISHED' OR p_type >= 'MEDIUM BURNISHEE'"
4040599cdf150a18,REFERENCE_SCAN,part,p_size,185683,29856,5011612,"TableScan Impl: ExpressionEvaluator (p_size) IN (35, 37, 42, 39, 6, 9, 23, 16)"
eea9421f093bf2e9,COLUMN_SCAN,customer,c_mktsegment,150000,30189,407365,"TableScan Impl: ColumnVsValue c_mktsegment = 'HOUSEHOLD'"
eea9421f093bf2e9,COLUMN_SCAN,orders,o_orderdate,1500000,720397,6870010,"TableScan Impl: ColumnVsValue o_orderdate < '1995-03-04'"
eea9421f093bf2e9,COLUMN_SCAN,lineitem,l_shipdate,6001215,3269398,25267523,"TableScan Impl: ColumnVsValue l_shipdate > '1995-03-04'"
74f879f10dcda24c,COLUMN_SCAN,supplier,s_comment,10000,4,334192,"TableScan Impl: ColumnLike s_comment LIKE '%Customer%Complaints%'"
74f879f10dcda24c,COLUMN_SCAN,part,p_brand,200000,192022,1825871,"TableScan Impl: ColumnVsValue p_brand != 'Brand#45'"
74f879f10dcda24c,REFERENCE_SCAN,part,p_type,192022,185529,22199345,"TableScan Impl: ExpressionEvaluator p_type < 'STANDARD ANODIZED' OR p_type >= 'STANDARD ANODIZEE'"
74f879f10dcda24c,REFERENCE_SCAN,part,p_type,192022,185529,22199345,"TableScan Impl: ExpressionEvaluator p_type < 'STANDARD ANODIZED' OR p_type >= 'STANDARD ANODIZEE'"
74f879f10dcda24c,REFERENCE_SCAN,part,p_size,185529,29610,5144678,"TableScan Impl: ExpressionEvaluator (p_size) IN (4, 49, 41, 38, 43, 24, 2, 40)"
5ee9ebd8a1f4bee1,COLUMN_SCAN,lineitem,l_shipdate,6001215,75186,5155472,"TableScan Impl: ColumnBetween l_shipdate BETWEEN UPPER EXCLUSIVE '1994-04-01' AND '1994-05-01'"
9f2fb4190aaed3ec,COLUMN_SCAN,lineitem,l_shipdate,6001215,78025,9741778,"TableScan Impl: ColumnBetween l_shipdate BETWEEN UPPER EXCLUSIVE '1995-03-01' AND '1995-04-01'"
c3373fbae78420ca,COLUMN_SCAN,lineitem,l_shipdate,6001215,75419,8325357,"TableScan Impl: ColumnBetween l_shipdate BETWEEN UPPER EXCLUSIVE '1996-11-01' AND '1996-12-01'"
721289fd2175bda2,COLUMN_SCAN,lineitem,l_shipdate,6001215,74139,5030290,"TableScan Impl: ColumnBetween l_shipdate BETWEEN UPPER EXCLUSIVE '1993-06-01' AND '1993-07-01'"
ef5d43db7cdf628c,COLUMN_SCAN,lineitem,l_shipdate,6001215,77197,9351200,"TableScan Impl: ColumnBetween l_shipdate BETWEEN UPPER EXCLUSIVE '1993-08-01' AND '1993-09-01'"
6bfc333d086f1333,COLUMN_SCAN,orders,o_comment,1500000,1483868,194856867,"TableScan Impl: ColumnLike o_comment NOT LIKE '%unusual%deposits%'"
3a47a1e789d0352c,COLUMN_SCAN,part,p_container,200000,4982,254290,"TableScan Impl: ColumnVsValue p_container = 'JUMBO BOX'"
3a47a1e789d0352c,REFERENCE_SCAN,part,p_brand,4982,202,38116,"TableScan Impl: ColumnVsValue p_brand = 'Brand#22'"
c2104166d7075ec1,COLUMN_SCAN,part,p_name,200000,2171,230381,"TableScan Impl: ColumnBetween p_name BETWEEN UPPER EXCLUSIVE 'brown' AND 'browo'"
c2104166d7075ec1,COLUMN_SCAN,lineitem,l_shipdate,6001215,913487,15854654,"TableScan Impl: ColumnBetween l_shipdate BETWEEN UPPER EXCLUSIVE '1996-01-01' AND '1997-01-01'"
c2104166d7075ec1,COLUMN_SCAN,nation,n_name,25,1,14806,"TableScan Impl: ColumnVsValue n_name = 'ROMANIA'"
39e5b3e8e6e7da69,COLUMN_SCAN,orders,o_comment,1500000,1483672,208040042,"TableScan Impl: ColumnLike o_comment NOT LIKE '%express%requests%'"
777bfd501bf0cb9,COLUMN_SCAN,lineitem,l_receiptdate,6001215,913018,15206121,"TableScan Impl: ColumnBetween l_receiptdate BETWEEN UPPER EXCLUSIVE '1996-01-01' AND '1997-01-01'"
777bfd501bf0cb9,REFERENCE_SCAN,lineitem,l_commitdate,913018,576223,46231541,"TableScan Impl: ColumnVsColumn l_commitdate < l_receiptdate"
777bfd501bf0cb9,REFERENCE_SCAN,lineitem,l_receiptdate,913018,576223,46231541,"TableScan Impl: ColumnVsColumn l_commitdate < l_receiptdate"
777bfd501bf0cb9,REFERENCE_SCAN,lineitem,l_shipdate,576223,109445,27578265,"TableScan Impl: ColumnVsColumn l_shipdate < l_commitdate"
777bfd501bf0cb9,REFERENCE_SCAN,lineitem,l_commitdate,576223,109445,27578265,"TableScan Impl: ColumnVsColumn l_shipdate < l_commitdate"
777bfd501bf0cb9,REFERENCE_SCAN,lineitem,l_shipmode,109445,31403,7655629,"TableScan Impl: ExpressionEvaluator (l_shipmode) IN ('SHIP', 'FOB')"
b6adc025c3feb858,COLUMN_SCAN,lineitem,l_receiptdate,6001215,914792,12938221,"TableScan Impl: ColumnBetween l_receiptdate BETWEEN UPPER EXCLUSIVE '1995-01-01' AND '1996-01-01'"
b6adc025c3feb858,REFERENCE_SCAN,lineitem,l_commitdate,914792,576634,46978312,"TableScan Impl: ColumnVsColumn l_commitdate < l_receiptdate"
b6adc025c3feb858,REFERENCE_SCAN,lineitem,l_receiptdate,914792,576634,46978312,"TableScan Impl: ColumnVsColumn l_commitdate < l_receiptdate"
b6adc025c3feb858,REFERENCE_SCAN,lineitem,l_shipdate,576634,109206,26425461,"TableScan Impl: ColumnVsColumn l_shipdate < l_commitdate"
b6adc025c3feb858,REFERENCE_SCAN,lineitem,l_commitdate,576634,109206,26425461,"TableScan Impl: ColumnVsColumn l_shipdate < l_commitdate"
b6adc025c3feb858,REFERENCE_SCAN,lineitem,l_shipmode,109206,31308,7812637,"TableScan Impl: ExpressionEvaluator (l_shipmode) IN ('AIR', 'SHIP')"
aeef65438bdc6270,COLUMN_SCAN,lineitem,l_shipdate,6001215,5927446,53133472,"TableScan Impl: ColumnVsValue l_shipdate <= '1998-09-08'"
217e542f969f6f48,COLUMN_SCAN,orders,o_orderdate,1500000,57420,2045685,"TableScan Impl: ColumnBetween o_orderdate BETWEEN UPPER EXCLUSIVE '1994-03-01' AND '1994-06-01'"
217e542f969f6f48,COLUMN_SCAN,lineitem,l_commitdate,6001215,3793296,252535000,"TableScan Impl: ColumnVsColumn l_commitdate < l_receiptdate"
217e542f969f6f48,COLUMN_SCAN,lineitem,l_receiptdate,6001215,3793296,252535000,"TableScan Impl: ColumnVsColumn l_commitdate < l_receiptdate"
88d70e7aab51c713,COLUMN_SCAN,lineitem,l_shipdate,6001215,1828450,17797026,"TableScan Impl: ColumnBetween l_shipdate BETWEEN INCLUSIVE '1995-01-01' AND '1996-12-31'"
88d70e7aab51c713,REFERENCE_SCAN,nation,n_name,1828450,5896,186755638,"TableScan Impl: ExpressionEvaluator (n_name = 'CHINA' AND n_name = 'UNITED STATES') OR (n_name = 'UNITED STATES' AND n_name = 'CHINA')"
88d70e7aab51c713,REFERENCE_SCAN,nation,n_name,1828450,5896,186755638,"TableScan Impl: ExpressionEvaluator (n_name = 'CHINA' AND n_name = 'UNITED STATES') OR (n_name = 'UNITED STATES' AND n_name = 'CHINA')"
88d70e7aab51c713,REFERENCE_SCAN,nation,n_name,1828450,5896,186755638,"TableScan Impl: ExpressionEvaluator (n_name = 'CHINA' AND n_name = 'UNITED STATES') OR (n_name = 'UNITED STATES' AND n_name = 'CHINA')"
88d70e7aab51c713,REFERENCE_SCAN,nation,n_name,1828450,5896,186755638,"TableScan Impl: ExpressionEvaluator (n_name = 'CHINA' AND n_name = 'UNITED STATES') OR (n_name = 'UNITED STATES' AND n_name = 'CHINA')"
e3602380f88a2952,COLUMN_SCAN,part,p_name,200000,10835,8734340,"TableScan Impl: ColumnLike p_name LIKE '%peach%'"
e3602380f88a2952,REFERENCE_SCAN,partsupp,ps_suppkey,1303152,325788,83097153,"TableScan Impl: ColumnVsColumn ps_suppkey = l_suppkey"
e3602380f88a2952,REFERENCE_SCAN,lineitem,l_suppkey,1303152,325788,83097153,"TableScan Impl: ColumnVsColumn ps_suppkey = l_suppkey"
acf7b39599a46511,COLUMN_SCAN,lineitem,l_receiptdate,6001215,909844,13322403,"TableScan Impl: ColumnBetween l_receiptdate BETWEEN UPPER EXCLUSIVE '1994-01-01' AND '1995-01-01'"
acf7b39599a46511,REFERENCE_SCAN,lineitem,l_commitdate,909844,575457,49988630,"TableScan Impl: ColumnVsColumn l_commitdate < l_receiptdate"
acf7b39599a46511,REFERENCE_SCAN,lineitem,l_receiptdate,909844,575457,49988630,"TableScan Impl: ColumnVsColumn l_commitdate < l_receiptdate"
acf7b39599a46511,REFERENCE_SCAN,lineitem,l_shipdate,575457,108434,27150600,"TableScan Impl: ColumnVsColumn l_shipdate < l_commitdate"
acf7b39599a46511,REFERENCE_SCAN,lineitem,l_commitdate,575457,108434,27150600,"TableScan Impl: ColumnVsColumn l_shipdate < l_commitdate"
acf7b39599a46511,REFERENCE_SCAN,lineitem,l_shipmode,108434,30988,7324972,"TableScan Impl: ExpressionEvaluator (l_shipmode) IN ('MAIL', 'SHIP')"
9b9a2cc0ed365582,COLUMN_SCAN,lineitem,l_discount,6001215,1090995,20348215,"TableScan Impl: ColumnBetween l_discount BETWEEN INCLUSIVE 0.067991 AND 0.088001"
9b9a2cc0ed365582,REFERENCE_SCAN,lineitem,l_quantity,1090995,501945,13048323,"TableScan Impl: ColumnVsValue l_quantity < 24"
9b9a2cc0ed365582,REFERENCE_SCAN,lineitem,l_shipdate,501945,75953,3563647,"TableScan Impl: ColumnBetween l_shipdate BETWEEN UPPER EXCLUSIVE '1996-01-01' AND '1997-01-01'"
add1c87e0f8e4b5a,COLUMN_SCAN,nation,n_name,25,1,14343,"TableScan Impl: ColumnVsValue n_name = 'IRAN'"
add1c87e0f8e4b5a,COLUMN_SCAN,lineitem,l_receiptdate,6001215,3793296,244161508,"TableScan Impl: ColumnVsColumn l_receiptdate > l_commitdate"
add1c87e0f8e4b5a,COLUMN_SCAN,lineitem,l_commitdate,6001215,3793296,244161508,"TableScan Impl: ColumnVsColumn l_receiptdate > l_commitdate"
add1c87e0f8e4b5a,COLUMN_SCAN,lineitem,l_receiptdate,6001215,3793296,254234202,"TableScan Impl: ColumnVsColumn l_receiptdate > l_commitdate"
add1c87e0f8e4b5a,COLUMN_SCAN,lineitem,l_commitdate,6001215,3793296,254234202,"TableScan Impl: ColumnVsColumn l_receiptdate > l_commitdate"
add1c87e0f8e4b5a,COLUMN_SCAN,orders,o_orderstatus,1500000,729413,9478497,"TableScan Impl: ColumnVsValue o_orderstatus = 'F'"
2dcb06467b0371d4,COLUMN_SCAN,orders,o_comment,1500000,1483787,170413860,"TableScan Impl: ColumnLike o_comment NOT LIKE '%unusual%packages%'"
35833e4abcba1bd1,COLUMN_SCAN,lineitem,l_receiptdate,6001215,908518,13487336,"TableScan Impl: ColumnBetween l_receiptdate BETWEEN UPPER EXCLUSIVE '1993-01-01' AND '1994-01-01'"
35833e4abcba1bd1,REFERENCE_SCAN,lineitem,l_commitdate,908518,574043,49176998,"TableScan Impl: ColumnVsColumn l_commitdate < l_receiptdate"
35833e4abcba1bd1,REFERENCE_SCAN,lineitem,l_receiptdate,908518,574043,49176998,"TableScan Impl: ColumnVsColumn l_commitdate < l_receiptdate"
35833e4abcba1bd1,REFERENCE_SCAN,lineitem,l_shipdate,574043,108890,26045391,"TableScan Impl: ColumnVsColumn l_shipdate < l_commitdate"
35833e4abcba1bd1,REFERENCE_SCAN,lineitem,l_commitdate,574043,108890,26045391,"TableScan Impl: ColumnVsColumn l_shipdate < l_commitdate"
35833e4abcba1bd1,REFERENCE_SCAN,lineitem,l_shipmode,108890,31133,7273835,"TableScan Impl: ExpressionEvaluator (l_shipmode) IN ('SHIP', 'FOB')"
d32d5bb97f4b9f82,COLUMN_SCAN,lineitem,l_receiptdate,6001215,914792,12792038,"TableScan Impl: ColumnBetween l_receiptdate BETWEEN UPPER EXCLUSIVE '1995-01-01' AND '1996-01-01'"
d32d5bb97f4b9f82,REFERENCE_SCAN,lineitem,l_commitdate,914792,576634,47176819,"TableScan Impl: ColumnVsColumn l_commitdate < l_receiptdate"
d32d5bb97f4b9f82,REFERENCE_SCAN,lineitem,l_receiptdate,914792,576634,47176819,"TableScan Impl: ColumnVsColumn l_commitdate < l_receiptdate"
d32d5bb97f4b9f82,REFERENCE_SCAN,lineitem,l_shipdate,576634,109206,32670731,"TableScan Impl: ColumnVsColumn l_shipdate < l_commitdate"
d32d5bb97f4b9f82,REFERENCE_SCAN,lineitem,l_commitdate,576634,109206,32670731,"TableScan Impl: ColumnVsColumn l_shipdate < l_commitdate"
d32d5bb97f4b9f82,REFERENCE_SCAN,lineitem,l_shipmode,109206,30904,9624797,"TableScan Impl: ExpressionEvaluator (l_shipmode) IN ('MAIL', 'REG AIR')"
8f96d5379233d2d6,COLUMN_SCAN,nation,n_name,25,1,10313,"TableScan Impl: ColumnVsValue n_name = 'ARGENTINA'"
8f96d5379233d2d6,REFERENCE_SCAN,partsupp,ps_supplycost,31110,786,18024883,"TableScan Impl: ColumnVsValue SUM(ps_supplycost * ps_availqty) > SUBQUERY (PQP, 0x19909dc18)"
8f96d5379233d2d6,REFERENCE_SCAN,partsupp,ps_availqty,31110,786,18024883,"TableScan Impl: ColumnVsValue SUM(ps_supplycost * ps_availqty) > SUBQUERY (PQP, 0x19909dc18)"
93303d91b699bbaa,REFERENCE_SCAN,part,p_brand,214377,137,89400935,"TableScan Impl: ExpressionEvaluator (((((p_size BETWEEN INCLUSIVE 1 AND 15 AND l_quantity <= 31) AND l_quantity >= 21) AND (p_container) IN ('LG CASE', 'LG BOX', 'LG PACK', 'LG PKG')) AND p_brand = 'Brand#55') OR ((((p_size BETWEEN INCLUSIVE 1 AND 5 AND l_quantity <= 14) AND l_quantity >= 4) AND (p_container) IN ('SM CASE', 'SM BOX', 'SM PACK', 'SM PKG')) AND p_brand = 'Brand#13')) OR ((((p_size BETWEEN INCLUSIVE 1 AND 10 AND l_quantity <= 30) AND l_quantity >= 20) AND (p_container) IN ('MED BAG', 'MED BOX', 'MED PKG', 'MED PACK')) AND p_brand = 'Brand#33')"
93303d91b699bbaa,REFERENCE_SCAN,part,p_brand,214377,137,89400935,"TableScan Impl: ExpressionEvaluator (((((p_size BETWEEN INCLUSIVE 1 AND 15 AND l_quantity <= 31) AND l_quantity >= 21) AND (p_container) IN ('LG CASE', 'LG BOX', 'LG PACK', 'LG PKG')) AND p_brand = 'Brand#55') OR ((((p_size BETWEEN INCLUSIVE 1 AND 5 AND l_quantity <= 14) AND l_quantity >= 4) AND (p_container) IN ('SM CASE', 'SM BOX', 'SM PACK', 'SM PKG')) AND p_brand = 'Brand#13')) OR ((((p_size BETWEEN INCLUSIVE 1 AND 10 AND l_quantity <= 30) AND l_quantity >= 20) AND (p_container) IN ('MED BAG', 'MED BOX', 'MED PKG', 'MED PACK')) AND p_brand = 'Brand#33')"
93303d91b699bbaa,REFERENCE_SCAN,part,p_brand,214377,137,89400935,"TableScan Impl: ExpressionEvaluator (((((p_size BETWEEN INCLUSIVE 1 AND 15 AND l_quantity <= 31) AND l_quantity >= 21) AND (p_container) IN ('LG CASE', 'LG BOX', 'LG PACK', 'LG PKG')) AND p_brand = 'Brand#55') OR ((((p_size BETWEEN INCLUSIVE 1 AND 5 AND l_quantity <= 14) AND l_quantity >= 4) AND (p_container) IN ('SM CASE', 'SM BOX', 'SM PACK', 'SM PKG')) AND p_brand = 'Brand#13')) OR ((((p_size BETWEEN INCLUSIVE 1 AND 10 AND l_quantity <= 30) AND l_quantity >= 20) AND (p_container) IN ('MED BAG', 'MED BOX', 'MED PKG', 'MED PACK')) AND p_brand = 'Brand#33')"
93303d91b699bbaa,REFERENCE_SCAN,part,p_container,214377,137,89400935,"TableScan Impl: ExpressionEvaluator (((((p_size BETWEEN INCLUSIVE 1 AND 15 AND l_quantity <= 31) AND l_quantity >= 21) AND (p_container) IN ('LG CASE', 'LG BOX', 'LG PACK', 'LG PKG')) AND p_brand = 'Brand#55') OR ((((p_size BETWEEN INCLUSIVE 1 AND 5 AND l_quantity <= 14) AND l_quantity >= 4) AND (p_container) IN ('SM CASE', 'SM BOX', 'SM PACK', 'SM PKG')) AND p_brand = 'Brand#13')) OR ((((p_size BETWEEN INCLUSIVE 1 AND 10 AND l_quantity <= 30) AND l_quantity >= 20) AND (p_container) IN ('MED BAG', 'MED BOX', 'MED PKG', 'MED PACK')) AND p_brand = 'Brand#33')"
